"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"922",4,19,162002,"0145 0145","Dissabte",2015,"Novembre",28,11,"No és causa del  vianant","Turismo","Home","Conductor",39,"Ferit lleu",4582721.76,428484.93
"923",4,19,162002,"0145 0145","Dissabte",2015,"Gener",17,2,"No és causa del  vianant","Taxi","Home","Conductor",43,"Ferit lleu",4582721.76,428484.93
"925",4,19,180900,"0033 0033","Divendres",2015,"Setembre",11,8,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4582711.44,428385.06
"926",4,19,320704,"0028 0028","Dilluns",2015,"Novembre",16,2,"No és causa del  vianant","Turismo","Home","Conductor",38,"Ferit lleu",4582691.92,428438.84
"928",4,19,51806,"0008 0010","Dimarts",2015,"Setembre",22,8,"No és causa del  vianant","Motocicleta","Home","Conductor",57,"Ferit lleu",4582465.85,428312.1
"929",4,20,86607,"0017 0017","Dissabte",2015,"Maig",30,11,"No és causa del  vianant","Motocicleta","Home","Conductor",64,"Ferit lleu",4581527.57,427217.9
"931",4,20,187207,"0107 0107","Dimecres",2015,"Desembre",2,11,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4581408.28,427195.6
"932",4,19,66508,"0126X0126X","Dimarts",2015,"Abril",21,6,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4582680.92,427240.15
"933",4,19,128059,"0005 0005","Dimecres",2015,"Febrer",25,12,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4582641.93,427251.31
"936",4,19,278903,"0001 0001","Dijous",2015,"Setembre",10,9,"No és causa del  vianant","Bicicleta","Home","Conductor",18,"Ferit lleu",4582241.88,427501.73
"938",4,19,172403,"0202 0202","Divendres",2015,"Octubre",23,3,"No és causa del  vianant","Motocicleta","Home","Conductor",61,"Ferit lleu",4582165.72,427356.25
"940",4,19,231502,"0129 0129","Divendres",2015,"Juliol",24,4,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4582299.68,427754.03
"941",4,19,229602,"0014 0014","Dilluns",2015,"Novembre",9,9,"No és causa del  vianant","Ciclomotor","Home","Conductor",37,"Ferit lleu",4581809.89,427440.21
"942",4,19,66508,"0030 0036","Dimecres",2015,"Octubre",14,12,"No és causa del  vianant","Turismo","Home","Conductor",44,"Ferit lleu",4581702.77,427236.85
"943",4,19,66508,"0088 0096","Dimecres",2015,"Setembre",16,5,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4582175.36,427144.34
"945",4,19,330800,"0001 0001","Divendres",2015,"Juliol",10,7,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4582055.99,427275.98
"946",4,19,330800,"0001 0001","Dimarts",2015,"Març",10,3,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4582055.99,427275.98
"949",4,19,144601,"0652A0656A","Dissabte",2015,"Agost",8,10,"No és causa del  vianant","Turismo","Home","Conductor",31,"Ferit lleu",4582601.69,427439.43
"952",4,20,66508,"0059 0059","Dimecres",2015,"Novembre",4,8,"No és causa del  vianant","Motocicleta","Home","Passatger",31,"Ferit lleu",4581887.37,427138.37
"953",4,20,7258,"0003 0003","Dissabte",2015,"Juny",27,4,"No és causa del  vianant","Motocicleta","Home","Conductor",19,"Ferit lleu",4582089.02,426356.9
"954",4,21,66508,"0121 0125","Dimecres",2015,"Agost",12,7,"No és causa del  vianant","Taxi","Home","Conductor",54,"Ferit lleu",4582697,427191.11
"956",4,20,102306,"0031 0031","Diumenge",2015,"Setembre",20,2,"No és causa del  vianant","Turismo","Home","Conductor",22,"Ferit lleu",4581924.12,425858.07
"957",4,20,144601,"0687 0687","Dissabte",2015,"Gener",31,6,"No és causa del  vianant","Turismo","Home","Conductor",44,"Ferit greu",4581830.33,425387.61
"958",4,20,238035,"0001 0009","Diumenge",2015,"Juny",14,7,"No és causa del  vianant","Turismo","Home","Conductor",79,"Ferit lleu",4581165.02,425934.25
"960",4,20,66508,"0087 0089","Dilluns",2015,"Agost",17,9,"No és causa del  vianant","Ciclomotor","Home","Conductor",40,"Ferit lleu",4582221.72,427055.77
"961",4,20,66508,"0091 0091","Divendres",2015,"Febrer",20,12,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4582221.72,427055.77
"963",4,20,100708,"0004 0004","Dimecres",2015,"Març",11,9,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4581325.94,426627.28
"965",4,20,100708,"0004 0004","Dissabte",2015,"Gener",24,8,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",63,"Ferit lleu",4581325.94,426627.28
"967",4,21,101700,"0000 0000","Dijous",2015,"Novembre",26,7,"No és causa del  vianant","Turismo","Home","Vianant",45,"Ferit lleu",4582665.54,426888.26
"968",4,20,144601,"0643U0643U","Diumenge",2015,"Novembre",8,5,"No és causa del  vianant","Turismo","Home","Conductor",40,"Ferit lleu",4582163.01,426410.59
"969",4,20,144601,"0645 0645","Divendres",2015,"Juny",12,4,"No és causa del  vianant","Turismo","Home","Conductor",35,"Ferit lleu",4582116.12,426268.48
"970",4,20,144601,"0645 0645","Divendres",2015,"Juny",12,4,"No és causa del  vianant","Turismo","Home","Passatger",19,"Ferit lleu",4582116.12,426268.48
"972",4,20,144601,"0649 0651","Diumenge",2015,"Gener",18,5,"No és causa del  vianant","Motocicleta","Home","Conductor",18,"Ferit lleu",4582013.24,425960.22
"974",4,21,701683,"0001 0001","Dijous",2015,"Agost",27,7,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4582666.58,426938.49
"975",4,21,701683,"0001 0001","Dimecres",2015,"Gener",14,4,"No és causa del  vianant","Motocicleta","Home","Conductor",75,"Ferit lleu",4582666.58,426938.49
"976",4,21,701683,"0001 0001","Dijous",2015,"Febrer",5,8,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",20,"Ferit lleu",4582666.58,426938.49
"977",4,20,207202,"0002 0004","Dijous",2015,"Juliol",9,2,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4581752.09,427077.21
"978",4,20,207202,"0002 0004","Divendres",2015,"Juny",12,4,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581752.09,427077.21
"979",4,20,244209,"0020 0020","Dimarts",2015,"Febrer",3,9,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582066.07,426741.27
"981",4,20,187207,"0045 0045","Dilluns",2015,"Juny",8,2,"Altres","Motocicleta","Home","Vianant",64,"Ferit lleu",4581228.54,426951.51
"983",4,20,285002,"0036 0036","Dimecres",2015,"Setembre",23,8,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4582190.53,426924.46
"984",4,20,343903,"0075 0075","Dilluns",2015,"Febrer",9,1,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit greu",4581441.31,426780.94
"985",4,21,213806,"0040 0040","Dijous",2015,"Desembre",10,2,"No és causa del  vianant","Furgoneta","Home","Conductor",32,"Ferit lleu",4582969.47,425611.62
"987",4,21,102500,"0004 0004","Dijous",2015,"Octubre",22,12,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4582604.33,425531.41
"990",4,21,115400,"0002 0022","Divendres",2015,"Setembre",4,12,"No és causa del  vianant","Furgoneta","Home","Conductor",37,"Ferit lleu",4582069.98,425217.41
"991",4,21,171309,"0013 0013","Dilluns",2015,"Maig",18,11,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4582710.28,425266.72
"992",4,21,144601,"0712 0716","Divendres",2015,"Octubre",30,12,"No és causa del  vianant","Turismo","Home","Conductor",21,"Ferit lleu",4581892.29,425404.36
"993",4,21,144601,"0712 0716","Divendres",2015,"Octubre",30,12,"No és causa del  vianant","Turismo","Home","Conductor",96,"Ferit lleu",4581892.29,425404.36
"994",4,21,333400,"0019 0019","Dijous",2015,"Abril",23,9,"No és causa del  vianant","Motocicleta","Home","Conductor",21,"Ferit lleu",4582152.69,425486.86
"995",4,21,701267,"000490000","Dilluns",2015,"Juliol",13,1,"No és causa del  vianant","Turismo","Home","Conductor",51,"Ferit lleu",4582016,425157.15
"996",4,21,701267,"000490000","Divendres",2015,"Maig",15,7,"No és causa del  vianant","Furgoneta","Home","Conductor",63,"Ferit lleu",4582016,425157.15
"997",5,26,143507,"0004 0004","Dilluns",2015,"Juny",15,10,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4582978.83,428526.17
"999",5,26,143507,"9999 9999","Dissabte",2015,"Febrer",21,2,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4582992.17,428479.08
"1000",5,26,28000,"0207 0207","Diumenge",2015,"Abril",12,12,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4583464.79,428071
"1006",4,21,701267,"000540000","Dilluns",2015,"Desembre",14,5,"No és causa del  vianant","Turismo","Home","Passatger",6,"Ferit lleu",4582447.68,425425.23
"1007",4,21,701267,"000570000","Dijous",2015,"Juny",18,5,"No és causa del  vianant","Turismo","Home","Conductor",30,"Ferit lleu",4582732.91,425538.86
"1008",4,21,701267,"000610000","Dissabte",2015,"Desembre",19,6,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4583109.85,425692.7
"1009",5,26,90105,"0001 0001","Dissabte",2015,"Juny",13,2,"No és causa del  vianant","Motocicleta","Home","Conductor",21,"Ferit lleu",4583727.56,427814.8
"1010",5,26,134404,"0022 0024","Dilluns",2015,"Abril",27,11,"No és causa del  vianant","Motocicleta","Home","Conductor",19,"Ferit lleu",4583638.97,427935.75
"1011",5,26,139805,"0022 0024","Dissabte",2015,"Maig",9,4,"No és causa del  vianant","Furgoneta","Home","Passatger",21,"Ferit lleu",4582991.82,428081.31
"1013",5,26,144601,"0630 0630","Dijous",2015,"Maig",14,8,"No és causa del  vianant","Bicicleta","Home","Conductor",50,"Ferit lleu",4582786.76,428046.77
"1014",5,26,144601,"0630B0630B","Dissabte",2015,"Maig",30,6,"No és causa del  vianant","Turismo","Home","Conductor",60,"Ferit lleu",4582780.48,428027.76
"1016",5,26,367752,"0001 0003","Diumenge",2015,"Juliol",5,3,"No és causa del  vianant","Motocicleta","Home","Conductor",53,"Ferit lleu",4582911.12,428149.81
"1017",5,26,318804,"0148 0150","Dijous",2015,"Agost",6,1,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583805.13,428174.72
"1019",5,26,28000,"0232 0232","Dimecres",2015,"Abril",22,8,"No és causa del  vianant","Turismo","Home","Passatger",3,"Ferit lleu",4583498.58,428029.75
"1022",5,26,175900,"0084 0084","Dissabte",2015,"Juliol",25,3,"No és causa del  vianant","Motocicleta","Home","Passatger",20,"Ferit lleu",4583417.78,428756.55
"1025",5,26,223606,"0234 0234","Diumenge",2015,"Juny",14,5,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4583086.08,428993.23
"1026",5,26,223606,"0234 0234","Divendres",2015,"Febrer",13,4,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4583086.08,428993.23
"1029",5,26,19257,"0001 0001","Dimecres",2015,"Gener",7,10,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit greu",4583265.82,429260.06
"1030",5,26,32700,"0229 0231","Dimecres",2015,"Abril",15,11,"No és causa del  vianant","Motocicleta","Home","Passatger",19,"Ferit lleu",4583612.3,429078.56
"1031",5,26,175900,"0063 0065","Dijous",2015,"Maig",14,3,"No és causa del  vianant","Turismo","Home","Passatger",26,"Ferit lleu",4583392.81,428746.57
"1033",5,26,348408,"0014 0014","Dijous",2015,"Novembre",26,2,"Altres","Taxi","Home","Vianant",21,"Ferit lleu",4583237.7,429242.03
"1034",5,26,28000,"0021 0023","Dimarts",2015,"Juny",30,3,"No és causa del  vianant","Motocicleta","Home","Conductor",53,"Ferit lleu",4583386.16,429407.5
"1036",5,26,8501,"0054 0054","Dilluns",2015,"Març",16,6,"No és causa del  vianant","Motocicleta","Home","Conductor",18,"Ferit lleu",4583676.59,428908.19
"1037",5,26,8501,"0064 0064","Divendres",2015,"Juny",19,5,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4583724.54,428867.28
"1038",5,26,223606,"0309 0313","Dimarts",2015,"Octubre",27,11,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4583389.42,428659.29
"1039",5,26,28000,"0069 0069","Dimarts",2015,"Març",10,9,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4583765.82,429114.37
"1041",4,21,248108,"0014 0016","Diumenge",2015,"Febrer",22,1,"No és causa del  vianant","Turismo","Home","Passatger",12,"Ferit lleu",4583085.55,425604.68
"1044",5,26,13909,"0057 0057","Dimecres",2015,"Juliol",1,2,"No és causa del  vianant","Turismo","Home","Conductor",53,"Ferit lleu",4583295.95,428469.69
"1045",5,26,13909,"0057 0057","Divendres",2015,"Abril",10,4,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4583295.95,428469.69
"1046",5,26,13909,"0059 0059","Dilluns",2015,"Març",23,8,"No és causa del  vianant","Ciclomotor","Home","Conductor",31,"Ferit lleu",4583302.13,428463.93
"1049",5,26,197109,"0004 0004","Dimecres",2015,"Març",25,11,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4583062.92,428907.08
"1052",5,26,223606,"0237 0237","Dilluns",2015,"Juny",15,5,"No és causa del  vianant","Ciclomotor","Home","Conductor",35,"Ferit lleu",4583137.64,428903.76
"1054",5,26,23403,"0209 0209","Dilluns",2015,"Agost",17,6,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",51,"Ferit lleu",4583298.84,428940.29
"1055",5,26,23403,"0209 0209","Dilluns",2015,"Agost",17,6,"Desobeir el senyal del semàfor","Motocicleta","Home","Passatger",35,"Ferit lleu",4583298.84,428940.29
"1056",5,26,23403,"0215 0215","Dissabte",2015,"Setembre",12,11,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4583331.73,428914.97
"1057",5,26,23403,"0282 0284","Dijous",2015,"Novembre",5,2,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4583502.54,428808.57
"1059",5,26,90105,"0058 0058","Dilluns",2015,"Juliol",6,12,"No és causa del  vianant","Motocicleta","Home","Conductor",81,"Ferit lleu",4583845.22,428306.85
"1065",5,26,143904,"0000 0000","Dijous",2015,"Juliol",23,12,"Creuar per fora pas de vianants","Motocicleta","Home","Conductor",45,"Ferit lleu",4584042.33,428061.19
"1067",5,26,50202,"0062 0072","Dimecres",2015,"Setembre",2,1,"No és causa del  vianant","Otros vehíc. a motor","Home","Conductor",42,"Ferit lleu",4583831.74,428686.97
"1068",5,23,149004,"0001 0001","Dilluns",2015,"Juny",8,10,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4584314.45,426371.78
"1070",5,23,701268,"000660000","Divendres",2015,"Juny",12,6,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4583536.79,425952.78
"1074",5,23,207701,"0008X0008X","Dijous",2015,"Octubre",8,5,"No és causa del  vianant","Motocicleta","Home","Conductor",17,"Ferit lleu",4583510.16,426519.98
"1076",5,23,701254,"0000 0000","Dimecres",2015,"Abril",22,3,"No és causa del  vianant","Motocicleta","Home","Passatger",45,"Ferit lleu",4583669.98,426783.38
"1077",5,23,701267,"0008S0000","Divendres",2015,"Desembre",4,6,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4584324.4,426457.67
"1080",5,23,28000,"0376X0376X","Dijous",2015,"Gener",8,6,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4583988.09,426605.14
"1081",5,23,357103,"0050 0050","Dijous",2015,"Desembre",17,8,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4583366.98,427061.39
"1082",5,23,38900,"0056 0056","Divendres",2015,"Maig",1,6,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4583131.27,427026.44
"1085",5,24,357103,"0047 0049","Dimarts",2015,"Octubre",13,7,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4583413.85,427140.43
"1087",5,24,16907,"0014 0016","Divendres",2015,"Maig",15,12,"No és causa del  vianant","Turismo","Home","Passatger",37,"Ferit lleu",4583649.2,427109.97
"1089",5,24,101405,"0013 0015","Diumenge",2015,"Novembre",15,12,"No és causa del  vianant","Motocicleta","Home","Conductor",65,"Ferit lleu",4583701.55,427265.97
"1091",5,24,51500,"0005 0005","Dijous",2015,"Febrer",5,4,"No és causa del  vianant","Taxi","Home","Conductor",63,"Ferit lleu",4582968.26,427374.99
"1093",5,24,72908,"0002 0002","Divendres",2015,"Abril",10,11,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4583090.5,427481.51
"1094",5,24,28000,"0308 0308","Dijous",2015,"Desembre",17,4,"No és causa del  vianant","Motocicleta","Home","Conductor",25,"Ferit lleu",4583512.93,427169.89
"1096",5,24,28000,"0336 0336","Dijous",2015,"Abril",9,6,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4583717.05,426886.4
"1097",5,24,143904,"0057 0057","Dijous",2015,"Agost",20,8,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4583301.64,427654.26
"1098",5,24,196106,"0001 0001","Dimecres",2015,"Desembre",2,3,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4583228.5,427330.46
"1101",5,23,305201,"0000 0000","Dilluns",2015,"Setembre",28,10,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4583095.59,427161.93
"1103",5,24,44709,"0047 0047","Dimecres",2015,"Març",25,1,"No és causa del  vianant","Turismo","Home","Conductor",58,"Ferit lleu",4584199.31,427317.69
"1105",5,24,97308,"0073 0073","Dimecres",2015,"Juliol",29,12,"No és causa del  vianant","Motocicleta","Home","Conductor",75,"Ferit lleu",4584153.75,427393.81
"1106",5,25,95007,"0022 0022","Dimarts",2015,"Setembre",22,4,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4584776.59,427383.22
"1107",5,25,44709,"0066 0068","Divendres",2015,"Agost",7,2,"No és causa del  vianant","Furgoneta","Home","Conductor",44,"Ferit lleu",4584035.98,427055.5
"1108",5,24,157002,"0043 0043","Dimarts",2015,"Març",24,8,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4583735.57,426938.68
"1110",5,25,701629,"0034U0034U","Dimarts",2015,"Març",3,2,"No és causa del  vianant","Turismo","Home","Conductor",55,"Ferit lleu",4585292.28,427538.94
"1111",5,25,72001,"0003 0003","Divendres",2015,"Octubre",9,1,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4584422.66,427910.01
"1114",5,25,302000,"0033U0033U","Divendres",2015,"Desembre",18,9,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4584773.31,427797.94
"1115",5,25,101008,"0013 0013","Divendres",2015,"Desembre",11,2,"No és causa del  vianant","Ciclomotor","Home","Conductor",37,"Ferit greu",4584979.72,427889.04
"1117",5,25,701267,"000850000","Dimarts",2015,"Novembre",10,7,"No és causa del  vianant","Motocicleta","Home","Conductor",22,"Ferit lleu",4584966.81,427128.56
"1119",5,25,101008,"0038 0040","Divendres",2015,"Febrer",6,1,"No és causa del  vianant","Motocicleta","Home","Conductor",57,"Ferit lleu",4585318.06,427737.25
"1121",5,25,72001,"0004 0006","Dimecres",2015,"Febrer",25,7,"Creuar per fora pas de vianants","Motocicleta","Home","Vianant",25,"Ferit lleu",4584422.58,427922.35
"1122",5,25,701438,"0004X0004X","Diumenge",2015,"Maig",24,6,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4585657.64,427687.75
