"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"4128",6,31,341908,"0016 0016","Dissabte",2015,"Abril",11,10,"Creuar per fora pas de vianants","Motocicleta","Dona","Vianant",78,"Ferit lleu",4584014.82,429842.31
"4129",6,31,341908,"0016 0016","Dijous",2015,"Abril",2,11,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4584014.82,429842.31
"4132",6,31,88500,"0051 0051","Dilluns",2015,"Maig",18,5,"No és causa del  vianant","Autobús","Dona","Passatger",79,"Ferit lleu",4584463.34,429824.68
"4139",6,31,58408,"0014 0014","Dimarts",2015,"Febrer",17,6,"No és causa del  vianant","Autobús","Dona","Passatger",68,"Ferit lleu",4583782.67,430204.86
"4142",6,32,297001,"0024 0024","Diumenge",2015,"Agost",16,8,"Desobeir el senyal del semàfor","Ciclomotor","Dona","Vianant",30,"Ferit lleu",4584124.58,430275.07
"4143",6,32,289105,"0397 0397","Dimecres",2015,"Setembre",9,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4584113.23,430799.65
"4144",6,32,321605,"0128 0128","Dissabte",2015,"Gener",24,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4584975.21,429965.19
"4145",6,32,161407,"0085 0085","Dimarts",2015,"Març",24,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",53,"Ferit lleu",4584358.59,430670.41
"4148",7,38,312604,"0020I0020I","Dissabte",2015,"Gener",31,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4586240.21,429008.66
"4149",7,38,700712,"0000 0000","Dimarts",2015,"Desembre",29,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",50,"Ferit lleu",4586274.45,428691.64
"4151",7,39,295108,"0008 0008","Dissabte",2015,"Maig",16,8,"Desobeir el senyal del semàfor","Taxi","Dona","Vianant",18,"Ferit lleu",4586230.57,428129.08
"4153",7,39,336169,"0001 0003","Dissabte",2015,"Juliol",11,5,"No és causa del  vianant","Turismo","Dona","Passatger",35,"Ferit lleu",4586438.97,428326.65
"4155",7,39,336169,"0002 0004","Dissabte",2015,"Setembre",26,2,"No és causa del  vianant","Autobús","Dona","Passatger",12,"Ferit lleu",4586452.81,428296.53
"4161",7,39,148409,"000050000","Dissabte",2015,"Març",28,12,"No és causa del  vianant","Turismo","Dona","Conductor",19,"Ferit lleu",4586089.73,428051.79
"4162",7,39,148409,"0283 0283","Dilluns",2015,"Juliol",27,2,"No és causa del  vianant","Turismo","Dona","Conductor",24,"Ferit lleu",4587368.28,427734.97
"4166",7,40,369500,"0000 0000","Dimecres",2015,"Setembre",30,10,"No és causa del  vianant","Turismo","Dona","Vianant",73,"Ferit lleu",4587015.76,428334.11
"4173",7,41,700828,"0013X0013X","Dissabte",2015,"Desembre",12,6,"No és causa del  vianant","Turismo","Dona","Passatger",23,"Ferit lleu",4587038.43,428967.93
"4176",7,41,700828,"0015X0015X","Divendres",2015,"Gener",16,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",18,"Ferit lleu",4587031.62,429006.9
"4177",7,36,141206,"0096 0100","Diumenge",2015,"Novembre",1,2,"No és causa del  vianant","Autobús","Dona","Passatger",74,"Ferit lleu",4586189.06,430702.48
"4181",7,41,700830,"0006 0006","Dijous",2015,"Setembre",3,2,"No és causa del  vianant","Turismo","Dona","Conductor",46,"Ferit lleu",4587329.97,428876.27
"4182",7,41,302509,"0055 0055","Dimarts",2015,"Setembre",15,3,"No és causa del  vianant","Turismo","Dona","Passatger",49,"Ferit lleu",4586943.36,429030.77
"4184",7,36,67205,"0013 0013","Dimecres",2015,"Juny",10,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",36,"Ferit lleu",4586522.81,429907.75
"4190",7,43,700651,"0073X0073X","Divendres",2015,"Desembre",25,2,"No és causa del  vianant","Turismo","Dona","Passatger",59,"Ferit lleu",4587804.37,429316.35
"4192",7,43,700651,"0086 0086","Dimarts",2015,"Gener",20,10,"No és causa del  vianant","Turismo","Dona","Passatger",51,"Ferit lleu",4587870.98,429292.77
"4195",7,43,700784,"0015 0015","Dilluns",2015,"Octubre",5,8,"No és causa del  vianant","Turismo","Dona","Passatger",12,"Ferit lleu",4588895.12,429561.52
"4199",7,43,159507,"0013 0013","Dimarts",2015,"Maig",12,11,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4587138.4,429958.13
"4201",7,43,284600,"0063 0063","Dimarts",2015,"Juny",23,11,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4587181.28,429605.58
"4204",7,34,5707,"0006 0006","Dijous",2015,"Gener",22,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",17,"Ferit lleu",4585388.92,429812.66
"4210",7,37,6801,"0032 0032","Dimarts",2015,"Octubre",27,8,"No és causa del  vianant","Autobús","Dona","Passatger",72,"Ferit lleu",4586088.86,429623.49
"4211",7,37,243909,"0009 0009","Dijous",2015,"Gener",22,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4586436.27,429532.5
"4212",7,37,67103,"0063 0063","Divendres",2015,"Abril",24,11,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4586477.64,429735.29
"4219",7,37,149300,"0106 0106","Dimarts",2015,"Setembre",29,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",51,"Ferit lleu",4586630.53,429680.53
"4222",7,33,805,"0006 0006","Divendres",2015,"Abril",10,6,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",72,"Ferit lleu",4585140.39,430262.44
"4224",7,37,701653,"0002X0002X","Dimecres",2015,"Setembre",23,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",25,"Ferit lleu",4586564.66,429226.93
"4228",7,33,288703,"0048 0048","Divendres",2015,"Juliol",24,6,"Altres","Bicicleta","Dona","Vianant",63,"Ferit lleu",4585011.26,430948.98
"4230",7,33,344101,"0398 0400","Dijous",2015,"Abril",30,9,"No és causa del  vianant","Turismo","Dona","Conductor",27,"Ferit lleu",4584950.97,431033.29
"4232",7,35,279101,"0066 0066","Dilluns",2015,"Agost",24,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4585765.73,431378.82
"4233",7,35,364506,"0037 0037","Dijous",2015,"Juliol",2,1,"No és causa del  vianant","Autobús","Dona","Passatger",60,"Ferit lleu",4585925.64,431149.09
"4234",7,35,364506,"0047 0049","Dijous",2015,"Gener",15,9,"Desobeir el senyal del semàfor","Autobús","Dona","Passatger",39,"Ferit lleu",4585953.68,431129.38
"4236",7,35,140509,"0004B0004B","Divendres",2015,"Gener",9,3,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4585635.82,431547.83
"4237",7,35,26208,"0070 0072","Dimarts",2015,"Desembre",15,6,"No és causa del  vianant","Furgoneta","Dona","Vianant",63,"Ferit lleu",4585885.87,431212.4
"4240",7,33,169704,"0006 0006","Dimecres",2015,"Juliol",29,5,"No és causa del  vianant","Turismo","Dona","Conductor",50,"Ferit lleu",4585246.6,430506.63
"4241",7,33,335406,"0040 0040","Dimarts",2015,"Maig",5,11,"No és causa del  vianant","Autobús","Dona","Passatger",57,"Ferit lleu",4585298.26,430482.63
"4242",7,35,121901,"0011 0013","Dissabte",2015,"Maig",23,1,"No és causa del  vianant","Furgoneta","Dona","Vianant",78,"Ferit lleu",4585678.1,431131.82
"4243",7,35,3202,"0036I0036I","Divendres",2015,"Agost",14,2,"No és causa del  vianant","Ciclomotor","Dona","Conductor",48,"Ferit lleu",4586109.14,431266.6
"4246",7,35,42500,"0027 0027","Dijous",2015,"Gener",15,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4585707.33,430961.05
"4247",7,35,339906,"0034B0034B","Divendres",2015,"Novembre",27,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4586189.28,431240.35
"4248",7,35,141807,"0049 0049","Dijous",2015,"Juny",18,8,"No és causa del  vianant","Turismo","Dona","Conductor",84,"Ferit lleu",4585862.57,431565.45
"4252",7,35,279101,"0009O0011O","Diumenge",2015,"Desembre",20,3,"Creuar per fora pas de vianants","Motocicleta","Dona","Conductor",35,"Ferit lleu",4585483.23,431197.8
"4253",8,54,129700,"0023 0023","Divendres",2015,"Maig",15,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",52,"Ferit lleu",4589907.07,431439.31
"4255",7,35,363605,"0010 0010","Divendres",2015,"Gener",16,8,"Creuar per fora pas de vianants","Motocicleta","Dona","Vianant",28,"Ferit lleu",4585529.02,431554.55
"4258",8,54,68230,"0010U0010U","Divendres",2015,"Desembre",18,11,"No és causa del  vianant","Autobús","Dona","Passatger",65,"Ferit lleu",4590135.93,431734.77
"4259",7,35,202504,"0005 0005","Dimarts",2015,"Setembre",8,6,"No és causa del  vianant","Taxi","Dona","Vianant",50,"Ferit lleu",4586499.16,431201.52
"4262",8,49,120807,"0067 0067","Dimarts",2015,"Abril",28,1,"No és causa del  vianant","Turismo","Dona","Passatger",79,"Ferit lleu",4588466.33,430659.04
"4264",8,49,120851,"0001 0001","Dijous",2015,"Abril",30,8,"No és causa del  vianant","Turismo","Dona","Conductor",48,"Ferit lleu",4588338.08,430308.53
"4265",8,56,109804,"0026U0026U","Dissabte",2015,"Juliol",18,4,"No és causa del  vianant","Turismo","Dona","Passatger",17,"Ferit lleu",4590623.1,431885.06
"4267",8,49,153158,"0040 0040","Dimecres",2015,"Abril",15,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",49,"Ferit lleu",4588594.96,430350.2
"4272",8,49,153158,"0075 0075","Divendres",2015,"Abril",24,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4588654.25,430682.9
"4276",8,53,132205,"0004B0004B","Divendres",2015,"Novembre",27,2,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4589000.2,431988.31
"4277",8,53,132205,"0004B0004B","Divendres",2015,"Novembre",27,2,"No és causa del  vianant","Turismo","Dona","Passatger",19,"Ferit lleu",4589000.2,431988.31
"4280",8,53,132205,"0007 0007","Diumenge",2015,"Juny",7,5,"No és causa del  vianant","Turismo","Dona","Passatger",34,"Ferit lleu",4588998.02,431947.84
"4282",8,48,180751,"0061 0063","Diumenge",2015,"Maig",24,6,"No és causa del  vianant","Autobús","Dona","Passatger",77,"Ferit lleu",4587860.29,430959.69
"4284",8,53,241200,"0040 0040","Dijous",2015,"Juny",25,11,"No és causa del  vianant","Turismo","Dona","Passatger",15,"Ferit lleu",4589008.76,432046.04
"4285",8,53,260307,"0018 0018","Dimecres",2015,"Desembre",23,7,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4589171.86,432167.46
"4289",8,53,291300,"0044X0044X","Dimecres",2015,"Setembre",30,2,"No és causa del  vianant","Turismo","Dona","Passatger",23,"Ferit lleu",4589410.66,432273.34
"4290",8,48,219609,"0056X0056X","Dijous",2015,"Juliol",16,2,"No és causa del  vianant","Turismo","Dona","Conductor",52,"Ferit lleu",4587969.8,430162.62
"4291",8,48,363503,"0081X0081X","Divendres",2015,"Maig",29,9,"No és causa del  vianant","Autobús","Dona","Passatger",41,"Ferit lleu",4587875.16,430416.36
"4293",8,50,700450,"0002 0002","Dijous",2015,"Octubre",29,1,"No és causa del  vianant","Turismo","Dona","Conductor",23,"Ferit lleu",4588656.64,431063.09
"4296",8,51,135509,"0061 0063","Diumenge",2015,"Octubre",4,3,"No és causa del  vianant","Taxi","Dona","Passatger",33,"Ferit lleu",4588162.76,431246.81
"4297",8,48,138303,"0063 0063","Dissabte",2015,"Gener",24,9,"No és causa del  vianant","Turismo","Dona","Vianant",70,"Ferit lleu",4588353.4,430719.69
"4298",8,52,314905,"0015 0015","Dijous",2015,"Maig",21,4,"No és causa del  vianant","Autobús articulado","Dona","Passatger",63,"Ferit lleu",4588057.86,431345.02
"4301",8,52,214605,"0066B0066B","Dimarts",2015,"Febrer",17,7,"No és causa del  vianant","Turismo","Dona","Passatger",48,"Ferit lleu",4588585.21,431667.2
"4302",8,52,214605,"0066B0066B","Dimarts",2015,"Febrer",17,7,"No és causa del  vianant","Turismo","Dona","Passatger",37,"Ferit lleu",4588585.21,431667.2
"4303",8,52,166400,"0018 0018","Dimarts",2015,"Març",3,10,"No és causa del  vianant","Turismo","Dona","Passatger",22,"Ferit lleu",4588223.82,431407.29
"4306",8,52,127602,"0045 0045","Dilluns",2015,"Gener",26,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",41,"Ferit lleu",4588599.02,432052.12
"4307",8,52,282650,"0087 0087","Dilluns",2015,"Octubre",19,2,"No és causa del  vianant","Autobús","Dona","Passatger",50,"Ferit lleu",4588090.9,431751.66
"4314",8,44,324104,"0002 0012","Dimecres",2015,"Juny",17,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",50,"Ferit lleu",4586883.47,430853.69
"4315",8,44,113302,"0008B0008B","Dilluns",2015,"Octubre",26,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4586759.5,430746.04
"4316",8,44,113302,"0008B0008B","Dilluns",2015,"Octubre",26,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",23,"Ferit lleu",4586759.5,430746.04
"4319",8,44,171207,"0005 0005","Dimarts",2015,"Juny",2,12,"No és causa del  vianant","Autobús","Dona","Passatger",54,"Ferit lleu",4587005.34,431046.86
"4321",8,45,100209,"0007 0007","Dimarts",2015,"Juliol",14,11,"No és causa del  vianant","Turismo","Dona","Conductor",38,"Ferit lleu",4587342.48,431322.76
"4322",8,44,17808,"0034 0034","Dissabte",2015,"Març",7,2,"No és causa del  vianant","Bicicleta","Dona","Conductor",55,"Ferit lleu",4586995.68,431757.39
"4324",8,44,18301,"0036 0036","Divendres",2015,"Juny",19,2,"Transitar a peu per la calçada","Turismo","Dona","Vianant",14,"Ferit lleu",4586827.11,430967.46
"4326",8,45,282650,"0029 0029","Dijous",2015,"Juliol",30,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",13,"Ferit lleu",4587339.87,431591.3
"4328",8,45,33258,"0001 0001","Dimarts",2015,"Abril",21,10,"No és causa del  vianant","Furgoneta","Dona","Passatger",57,"Ferit lleu",4587853.67,431698.42
"4331",8,45,156702,"0034 0034","Dissabte",2015,"Abril",18,7,"No és causa del  vianant","Turismo","Dona","Conductor",49,"Ferit lleu",4587930.35,431566.64
"4332",8,45,156702,"0005 0005","Dimecres",2015,"Juliol",15,4,"No és causa del  vianant","Turismo","Dona","Passatger",1,"Ferit lleu",4587869.54,431502.79
"4334",8,45,15303,"0006 0006","Dissabte",2015,"Desembre",19,9,"Creuar per fora pas de vianants","Autobús","Dona","Passatger",56,"Ferit greu",4587405.73,431066.23
"4335",8,45,15303,"0006 0006","Dissabte",2015,"Desembre",19,9,"Creuar per fora pas de vianants","Autobús","Dona","Vianant",18,"Ferit greu",4587405.73,431066.23
"4337",8,46,295403,"0061 0061","Dilluns",2015,"Novembre",30,9,"No és causa del  vianant","Bicicleta","Dona","Conductor",30,"Ferit lleu",4587483.31,430772.95
"4344",9,62,282300,"0027 0027","Diumenge",2015,"Març",29,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",22,"Ferit lleu",4586751.19,431842.54
"4347",9,61,233701,"0065 0065","Diumenge",2015,"Novembre",1,11,"No és causa del  vianant","Turismo","Dona","Passatger",57,"Ferit lleu",4586397.6,432055.53
"4348",9,61,209900,"0337 0337","Divendres",2015,"Agost",28,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4586629.78,432014.43
"4351",9,62,86108,"0091 0091","Divendres",2015,"Octubre",30,10,"No és causa del  vianant","Autobús","Dona","Passatger",84,"Ferit lleu",4586299.8,431896.32
"4354",9,63,152600,"0019 0019","Diumenge",2015,"Juny",14,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4585521.49,431659.51
"4356",9,63,121402,"0079 0079","Dimarts",2015,"Setembre",29,6,"No és causa del  vianant","Bicicleta","Dona","Conductor",26,"Ferit lleu",4585972.74,432106.52
"4358",9,62,1309,"0061 0063","Dissabte",2015,"Febrer",21,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4586580.36,431414.62
"4359",9,63,172200,"0100 0100","Divendres",2015,"Maig",8,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",35,"Ferit lleu",4586024.85,432032.9
"4362",9,62,57904,"0026 0028","Divendres",2015,"Febrer",6,10,"Desobeir el senyal del semàfor","Bicicleta","Dona","Vianant",89,"Ferit lleu",4586074.22,431760.52
"4363",9,63,152938,"0110 0110","Dissabte",2015,"Juny",6,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4585550.38,432220.48
"4369",9,63,43900,"0038 0038","Dimarts",2015,"Juny",30,7,"No és causa del  vianant","Turismo","Dona","Vianant",2,"Ferit lleu",4585640.13,432300.42
"4370",9,63,43900,"0038 0038","Dimarts",2015,"Juny",30,7,"No és causa del  vianant","Turismo","Dona","Vianant",50,"Ferit lleu",4585640.13,432300.42
"4373",9,60,242509,"0086 0086","Dijous",2015,"Desembre",17,6,"No és causa del  vianant","Autobús","Dona","Passatger",75,"Ferit lleu",4588370.84,432886.1
"4377",9,60,242509,"0004 0004","Dijous",2015,"Juliol",9,11,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",94,"Ferit lleu",4588339.5,432320.06
"4378",9,60,339101,"0131X0131X","Dimecres",2015,"Juliol",15,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",11,"Ferit lleu",4588427.14,432383.97
"4379",9,60,339101,"0135I0135I","Diumenge",2015,"Març",15,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",43,"Ferit lleu",4588490.45,432443.26
"4386",9,60,116107,"0010B0010B","Dissabte",2015,"Maig",9,2,"No és causa del  vianant","Autobús","Dona","Passatger",77,"Ferit lleu",4587668.25,432679.04
"4390",9,60,86108,"0227 0227","Diumenge",2015,"Febrer",1,10,"No és causa del  vianant","Bicicleta","Dona","Conductor",26,"Ferit lleu",4587109.83,431952.15
"4391",9,60,91403,"0060 0060","Dijous",2015,"Maig",21,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4587362.97,432054.7
"4395",9,57,34400,"0088 0088","Dilluns",2015,"Juliol",27,2,"No és causa del  vianant","Turismo","Dona","Conductor",50,"Ferit lleu",4589337.67,432668.46
"4399",9,57,239606,"0113 0113","Dijous",2015,"Juliol",30,8,"No és causa del  vianant","Turismo","Dona","Conductor",37,"Ferit lleu",4589583.1,432689.42
"4403",9,57,138700,"0024 0024","Dimecres",2015,"Desembre",16,4,"No és causa del  vianant","Turismo","Dona","Passatger",37,"Ferit lleu",4589153.99,432499.14
"4406",9,59,63850,"0029 0031","Dimarts",2015,"Març",10,6,"No és causa del  vianant","Turismo","Dona","Conductor",39,"Ferit lleu",4588504.76,433477.98
"4412",9,58,320001,"0018 0018","Dimarts",2015,"Desembre",29,12,"No és causa del  vianant","Furgoneta","Dona","Passatger",5,"Ferit lleu",4588879.2,433316.09
"4415",9,59,123306,"0005 0005","Dilluns",2015,"Maig",11,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",33,"Ferit greu",4587750.02,432808.83
"4417",9,59,701355,"0007 0007","Dilluns",2015,"Gener",5,4,"No és causa del  vianant","Turismo","Dona","Passatger",49,"Ferit lleu",4587853.5,432895.54
"4418",9,59,701359,"0004 0004","Dijous",2015,"Juny",18,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4587902.92,432991.81
"4419",9,59,295709,"0093 0095","Dijous",2015,"Gener",15,1,"No és causa del  vianant","Turismo","Dona","Vianant",14,"Ferit lleu",4587679.28,433508.57
"4424",9,59,81002,"0047 0047","Dilluns",2015,"Novembre",2,10,"No és causa del  vianant","Turismo","Dona","Passatger",35,"Ferit lleu",4587790.54,433802.6
"4426",10,64,209900,"0195 0195","Dimarts",2015,"Octubre",6,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4585328.62,432115.75
"4427",10,64,346402,"0014 0014","Dissabte",2015,"Octubre",3,5,"No és causa del  vianant","Taxi","Dona","Passatger",45,"Ferit lleu",4585245.88,432108.45
"4430",10,64,161407,"0223 0225","Divendres",2015,"Abril",10,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4585028.7,431347.82
"4431",10,64,297001,"0252 0256","Dissabte",2015,"Abril",4,6,"No és causa del  vianant","Motocicleta","Dona","Passatger",38,"Ferit lleu",4585058.32,431225.78
"4433",10,64,161101,"0357 0357","Dimecres",2015,"Març",4,10,"No és causa del  vianant","Autobús","Dona","Passatger",71,"Ferit lleu",4584908.45,431479.52
